Location,Population,date,HighestInfectionCount,PercentPopulationInfected
India,1393409024,9/20/2021,33504534,2.404501006
India,1393409024,9/19/2021,33478420,2.402626897
India,1393409024,9/18/2021,33448164,2.400455532
India,1393409024,9/17/2021,33417390,2.398246992
Mexico,130262224,8/17/2021,3123252,2.39766519
United States,332915072,10/15/2020,7981944,2.39759166
India,1393409024,9/16/2021,33381728,2.395687657
India,1393409024,9/15/2021,33347324,2.393218605
United Kingdom,68207112,11/30/2020,1630899,2.39109816
India,1393409024,9/14/2021,33316756,2.391024848
India,1393409024,9/13/2021,33289580,2.389074523
India,1393409024,9/12/2021,33264176,2.387251369
Mexico,130262224,8/16/2021,3108438,2.386292744
India,1393409024,9/11/2021,33236920,2.385295303
India,1393409024,9/10/2021,33208330,2.383243501
India,1393409024,9/9/2021,33174954,2.380848224
United States,332915072,10/14/2020,7918580,2.378558577
India,1393409024,9/8/2021,33139980,2.378338265
India,1393409024,9/7/2021,33096718,2.375233505
Mexico,130262224,8/14/2021,3091971,2.37365132
Mexico,130262224,8/15/2021,3091971,2.37365132
United Kingdom,68207112,11/29/2020,1618541,2.372979815
India,1393409024,9/6/2021,33058844,2.372515423
India,1393409024,9/5/2021,33027620,2.370274588
India,1393409024,9/4/2021,32988672,2.367479429
India,1393409024,9/3/2021,32945908,2.364410409
India,1393409024,9/2/2021,32903288,2.361351723
United States,332915072,10/13/2020,7860130,2.361001547
India,1393409024,9/1/2021,32857936,2.358096972
Mexico,130262224,8/13/2021,3068329,2.355501776
United Kingdom,68207112,11/28/2020,1606356,2.355115109
India,1393409024,8/31/2021,32810844,2.354717347
India,1393409024,8/30/2021,32768880,2.35170574
India,1393409024,8/29/2021,32737940,2.349485287
India,1393409024,8/28/2021,32695030,2.346405789
United States,332915072,10/12/2020,7810160,2.345991713
India,1393409024,8/27/2021,32649948,2.343170414
India,1393409024,8/26/2021,32603188,2.339814616
Mexico,130262224,8/12/2021,3045571,2.338030863
India,1393409024,8/25/2021,32558530,2.33660967
United States,332915072,10/11/2020,7768097,2.333356959
India,1393409024,8/24/2021,32512366,2.333296644
United Kingdom,68207112,11/27/2020,1590460,2.331809621
India,1393409024,8/23/2021,32474772,2.330598657
India,1393409024,8/22/2021,32449306,2.328771053
India,1393409024,8/21/2021,32424234,2.326971725
India,1393409024,8/20/2021,32393286,2.324750697
India,1393409024,8/19/2021,32358828,2.322277769
India,1393409024,8/18/2021,32322258,2.319653271
United States,332915072,10/10/2020,7721031,2.319219419
Mexico,130262224,8/11/2021,3020596,2.318857998
India,1393409024,8/17/2021,32285856,2.317040829
India,1393409024,8/16/2021,32250680,2.314516373
India,1393409024,8/15/2021,32225512,2.312710155
India,1393409024,8/14/2021,32192576,2.310346456
United Kingdom,68207112,11/26/2020,1575687,2.31015059
India,1393409024,8/13/2021,32156492,2.307756836
India,1393409024,8/12/2021,32117826,2.304981915
United States,332915072,10/9/2020,7665709,2.302601968
India,1393409024,8/11/2021,32077706,2.302102645
Mexico,130262224,8/10/2021,2997885,2.301423166
India,1393409024,8/10/2021,32036512,2.299146299
India,1393409024,8/9/2021,31998158,2.296393769
India,1393409024,8/8/2021,31969954,2.294369668
India,1393409024,8/7/2021,31934456,2.291822103
India,1393409024,8/6/2021,31895384,2.289018045
Mexico,130262224,8/9/2021,2978330,2.286411139
India,1393409024,8/5/2021,31856756,2.286245851
United States,332915072,10/8/2020,7610571,2.286039786
United Kingdom,68207112,11/25/2020,1558125,2.284402541
India,1393409024,8/4/2021,31812114,2.283042054
Mexico,130262224,8/8/2021,2971817,2.281411225
India,1393409024,8/3/2021,31769132,2.279957389
India,1393409024,8/2/2021,31726508,2.276898416
Mexico,130262224,8/7/2021,2964244,2.275597567
India,1393409024,8/1/2021,31695958,2.274705952
India,1393409024,7/31/2021,31655824,2.271825678
India,1393409024,7/30/2021,31613992,2.268823544
United States,332915072,10/7/2020,7552795,2.26868521
India,1393409024,7/29/2021,31572344,2.265834615
India,1393409024,7/28/2021,31528114,2.262660386
Mexico,130262224,8/6/2021,2944226,2.260230103
India,1393409024,7/27/2021,31484604,2.259537828
United Kingdom,68207112,11/24/2020,1539903,2.257686852
India,1393409024,7/26/2021,31440952,2.25640508
India,1393409024,7/25/2021,31411262,2.254274334
United States,332915072,10/6/2020,7503686,2.253934
India,1393409024,7/24/2021,31371900,2.251449464
India,1393409024,7/23/2021,31332160,2.248597466
India,1393409024,7/22/2021,31293062,2.245791542
Mexico,130262224,8/5/2021,2922663,2.24367657
India,1393409024,7/21/2021,31257720,2.243255172
United Kingdom,68207112,11/23/2020,1528597,2.241110868
United States,332915072,10/5/2020,7459127,2.240549506
India,1393409024,7/20/2021,31216336,2.24028519
India,1393409024,7/19/2021,31174322,2.237269995
India,1393409024,7/18/2021,31144228,2.235110256
India,1393409024,7/17/2021,31106064,2.232371361
India,1393409024,7/16/2021,31064908,2.229417742
United States,332915072,10/4/2020,7421958,2.229384796
Mexico,130262224,8/4/2021,2901094,2.227118432
India,1393409024,7/15/2021,31026828,2.226684876
India,1393409024,7/14/2021,30987880,2.223889717
India,1393409024,7/13/2021,30946148,2.22089476
United States,332915072,10/3/2020,7388718,2.219400268
United Kingdom,68207112,11/22/2020,1513139,2.218447543
India,1393409024,7/12/2021,30907282,2.218105486
India,1393409024,7/11/2021,30874376,2.215743939
India,1393409024,7/10/2021,30837222,2.213077529
Mexico,130262224,8/3/2021,2880409,2.211238924
India,1393409024,7/9/2021,30795716,2.210098791
India,1393409024,7/8/2021,30752950,2.207029628
United States,332915072,10/2/2020,7339408,2.204588683
India,1393409024,7/7/2021,30709556,2.203915395
India,1393409024,7/6/2021,30663664,2.20062189
India,1393409024,7/5/2021,30619932,2.1974834
Mexico,130262224,8/2/2021,2861498,2.196721284
India,1393409024,7/4/2021,30585228,2.194992818
India,1393409024,7/3/2021,30545432,2.192136801
Mexico,130262224,8/1/2021,2854992,2.191726743
United Kingdom,68207112,11/21/2020,1494464,2.1910677
India,1393409024,7/2/2021,30502362,2.18904582
United States,332915072,10/1/2020,7285927,2.188524225
Mexico,130262224,7/31/2021,2848252,2.186552565
India,1393409024,7/1/2021,30458252,2.185880203
India,1393409024,6/30/2021,30411634,2.182534595
India,1393409024,6/29/2021,30362848,2.179033398
India,1393409024,6/28/2021,30316896,2.175735586
United States,332915072,9/30/2020,7239776,2.17466153
India,1393409024,6/27/2021,30279332,2.173039752
Mexico,130262224,7/30/2021,2829443,2.172113229
India,1393409024,6/26/2021,30233184,2.169727875
India,1393409024,6/25/2021,30183144,2.166136682
United States,332915072,9/29/2020,7201065,2.16303364
India,1393409024,6/24/2021,30134444,2.162641657
United Kingdom,68207112,11/20/2020,1474574,2.161906518
India,1393409024,6/23/2021,30082778,2.158933772
Mexico,130262224,7/29/2021,2810097,2.157261648
India,1393409024,6/22/2021,30028708,2.155053361
India,1393409024,6/21/2021,29977860,2.151404181
United States,332915072,9/28/2020,7159058,2.150415707
India,1393409024,6/20/2021,29935220,2.14834406
India,1393409024,6/19/2021,29881772,2.144508288
Mexico,130262224,7/28/2021,2790874,2.142504492
India,1393409024,6/18/2021,29823546,2.140329615
United States,332915072,9/27/2020,7121478,2.139127543
India,1393409024,6/17/2021,29762792,2.135969517
United Kingdom,68207112,11/19/2020,1454311,2.132198472
India,1393409024,6/16/2021,29700312,2.13148555
United States,332915072,9/26/2020,7087612,2.128954979
Mexico,130262224,7/27/2021,2771846,2.127897033
India,1393409024,6/15/2021,29633104,2.126662271
India,1393409024,6/14/2021,29570880,2.122196677
India,1393409024,6/13/2021,29510410,2.11785696
United States,332915072,9/25/2020,7043909,2.115827607
Mexico,130262224,7/26/2021,2754438,2.11453322
India,1393409024,6/12/2021,29439988,2.112803024
Mexico,130262224,7/25/2021,2748518,2.109988541
India,1393409024,6/11/2021,29359156,2.107002
Mexico,130262224,7/24/2021,2741983,2.104971738
United States,332915072,9/24/2020,6996836,2.101687964
India,1393409024,6/10/2021,29274824,2.100949793
United Kingdom,68207112,11/18/2020,1431389,2.098592006
India,1393409024,6/9/2021,29182532,2.094326325
India,1393409024,6/8/2021,29089068,2.087618746
United States,332915072,9/23/2020,6947913,2.086992625
India,1393409024,6/7/2021,28996472,2.080973462
Mexico,130262224,7/22/2021,2709739,2.08021859
Mexico,130262224,7/23/2021,2709739,2.08021859
India,1393409024,6/6/2021,28909976,2.074765952
United States,332915072,9/22/2020,6906787,2.074639324
United Kingdom,68207112,11/17/2020,1411771,2.06982961
Mexico,130262224,7/21/2021,2693495,2.06774836
India,1393409024,6/5/2021,28809340,2.067543665
United States,332915072,9/21/2020,6868722,2.063205477
India,1393409024,6/4/2021,28694880,2.059329278
Mexico,130262224,7/20/2021,2678297,2.056081124
United States,332915072,9/20/2020,6836655,2.053573291
India,1393409024,6/3/2021,28574350,2.05067927
Mexico,130262224,7/19/2021,2664444,2.045446422
Mexico,130262224,7/18/2021,2659137,2.041372332
India,1393409024,6/2/2021,28441986,2.041179977
United States,332915072,9/19/2020,6794978,2.041054483
United Kingdom,68207112,11/16/2020,1391709,2.040416255
Mexico,130262224,7/17/2021,2654699,2.037965358
India,1393409024,6/1/2021,28307832,2.031552223
Mexico,130262224,7/16/2021,2642068,2.028268763
United States,332915072,9/18/2020,6749176,2.027296619
India,1393409024,5/31/2021,28175044,2.022022501
Mexico,130262224,7/15/2021,2629648,2.01873415
India,1393409024,5/30/2021,28047534,2.012871563
United States,332915072,9/17/2020,6698859,2.012182554
United Kingdom,68207112,11/15/2020,1370332,2.009074948
Mexico,130262224,7/14/2021,2616827,2.008891695
India,1393409024,5/29/2021,27894800,2.001910388
Mexico,130262224,7/13/2021,2604711,1.999590457
United States,332915072,9/16/2020,6653656,1.998604617
Mexico,130262224,7/12/2021,2593574,1.991040779
India,1393409024,5/28/2021,27729248,1.990029311
Mexico,130262224,7/11/2021,2590500,1.988680924
United States,332915072,9/15/2020,6615487,1.987139531
Mexico,130262224,7/10/2021,2586721,1.985779853
Mexico,130262224,7/9/2021,2577140,1.978424689
India,1393409024,5/27/2021,27555456,1.977556879
United States,332915072,9/14/2020,6578341,1.97598173
United Kingdom,68207112,11/14/2020,1345357,1.972458532
Mexico,130262224,7/8/2021,2567821,1.971270658
United States,332915072,9/13/2020,6545747,1.966191245
India,1393409024,5/26/2021,27369092,1.964182198
Mexico,130262224,7/7/2021,2558369,1.964014525
Mexico,130262224,7/6/2021,2549862,1.957483852
United States,332915072,9/12/2020,6505281,1.954036193
Mexico,130262224,7/5/2021,2541873,1.951350838
Mexico,130262224,7/4/2021,2540068,1.949965172
India,1393409024,5/25/2021,27157796,1.949018237
Mexico,130262224,7/3/2021,2537457,1.947960753
Mexico,130262224,7/2/2021,2531192,1.943151224
United States,332915072,9/11/2020,6459659,1.940332398
Mexico,130262224,7/1/2021,2525350,1.938666424
India,1393409024,5/24/2021,26948874,1.93402465
Mexico,130262224,6/30/2021,2519269,1.933998148
United Kingdom,68207112,11/13/2020,1318480,1.93305355
Mexico,130262224,6/29/2021,2513164,1.929311448
United States,332915072,9/10/2020,6415260,1.926995964
Mexico,130262224,6/28/2021,2507453,1.924927215
Mexico,130262224,6/27/2021,2505792,1.923652094
Mexico,130262224,6/26/2021,2503408,1.92182194
India,1393409024,5/23/2021,26752448,1.919927856
Mexico,130262224,6/25/2021,2498357,1.917944377
United States,332915072,9/9/2020,6375720,1.915119061
Mexico,130262224,6/24/2021,2493087,1.913898691
Mexico,130262224,6/23/2021,2487747,1.909799268
Mexico,130262224,6/22/2021,2482784,1.905989261
United States,332915072,9/8/2020,6342175,1.905042917
India,1393409024,5/22/2021,26530132,1.903973029
Mexico,130262224,6/21/2021,2478551,1.902739662
Mexico,130262224,6/20/2021,2477283,1.90176624
Mexico,130262224,6/18/2021,2471741,1.897511745
Mexico,130262224,6/19/2021,2471741,1.897511745
United States,332915072,9/7/2020,6315595,1.897058899
Mexico,130262224,6/17/2021,2467643,1.894365783
United Kingdom,68207112,11/12/2020,1291165,1.893006407
Mexico,130262224,6/16/2021,2463390,1.891100831
United States,332915072,9/6/2020,6290936,1.889651905
Mexico,130262224,6/15/2021,2459601,1.888192082
India,1393409024,5/21/2021,26289290,1.886688657
Mexico,130262224,6/14/2021,2455351,1.884929433
Mexico,130262224,6/13/2021,2454176,1.884027406
Mexico,130262224,6/12/2021,2452469,1.882716972
United States,332915072,9/5/2020,6261689,1.880866782
Mexico,130262224,6/11/2021,2448820,1.8799157
Mexico,130262224,6/10/2021,2445538,1.877396167
Mexico,130262224,6/9/2021,2441866,1.874577237
Mexico,130262224,6/8/2021,2438011,1.871617822
Mexico,130262224,6/7/2021,2434562,1.868970086
Mexico,130262224,6/6/2021,2433681,1.868293758
India,1393409024,5/20/2021,26031992,1.868223296
United States,332915072,9/4/2020,6218001,1.867743915
Mexico,130262224,6/5/2021,2431702,1.866774515
Mexico,130262224,6/4/2021,2429631,1.865184645
Mexico,130262224,6/3/2021,2426822,1.863028225
Mexico,130262224,6/2/2021,2423928,1.860806553
Mexico,130262224,6/1/2021,2420659,1.858296999
United States,332915072,9/3/2020,6169676,1.853228201
Mexico,130262224,5/31/2021,2413742,1.852986941
Mexico,130262224,5/30/2021,2412810,1.852271461
Mexico,130262224,5/29/2021,2411503,1.851268101
India,1393409024,5/19/2021,25772440,1.849596174
Mexico,130262224,5/28/2021,2408778,1.849176166
Mexico,130262224,5/27/2021,2405772,1.846868513
Mexico,130262224,5/26/2021,2402722,1.844527083
United Kingdom,68207112,11/11/2020,1257678,1.843910354
Mexico,130262224,5/25/2021,2399790,1.842276238
Mexico,130262224,5/24/2021,2397307,1.840370083
Mexico,130262224,5/23/2021,2396604,1.839830402
United States,332915072,9/2/2020,6124512,1.839661978
Mexico,130262224,5/22/2021,2395330,1.838852375
Mexico,130262224,5/21/2021,2392744,1.836867149
Mexico,130262224,5/20/2021,2390140,1.834868104
Mexico,130262224,5/19/2021,2387512,1.832850635
Mexico,130262224,5/18/2021,2385512,1.831315271
India,1393409024,5/18/2021,25496330,1.829780744
Mexico,130262224,5/17/2021,2382745,1.829191094
Mexico,130262224,5/16/2021,2381923,1.828560059
United States,332915072,9/1/2020,6084643,1.827686251
Mexico,130262224,5/15/2021,2380690,1.827613507
Mexico,130262224,5/14/2021,2377995,1.825544603
Mexico,130262224,5/13/2021,2375115,1.823333678
Mexico,130262224,5/12/2021,2371483,1.820545456
Mexico,130262224,5/11/2021,2368393,1.818173318
Mexico,130262224,5/10/2021,2366496,1.816717025
Mexico,130262224,5/9/2021,2365792,1.816176576
Mexico,130262224,5/8/2021,2364617,1.81527455
United States,332915072,8/31/2020,6042745,1.81510106
Mexico,130262224,5/7/2021,2361874,1.813168797
Mexico,130262224,5/6/2021,2358831,1.81083274
India,1393409024,5/17/2021,25228996,1.810595135
United Kingdom,68207112,11/10/2020,1234713,1.810240844
Mexico,130262224,5/5/2021,2355985,1.808647916
Mexico,130262224,5/4/2021,2352964,1.806328748
United States,332915072,8/30/2020,6009461,1.805103315
Mexico,130262224,5/3/2021,2349900,1.80397657
Mexico,130262224,5/2/2021,2348873,1.80318816
Mexico,130262224,5/1/2021,2347780,1.802349083
Mexico,130262224,4/30/2021,2344755,1.800026844
Mexico,130262224,4/29/2021,2340934,1.79709353
United States,332915072,8/29/2020,5975226,1.794819911
Mexico,130262224,4/28/2021,2336944,1.794030478
India,1393409024,5/16/2021,24965464,1.791682383
Mexico,130262224,4/27/2021,2333126,1.791099467
Mexico,130262224,4/26/2021,2329534,1.788341952
Mexico,130262224,4/25/2021,2328391,1.787464492
Mexico,130262224,4/24/2021,2326738,1.786195513
Mexico,130262224,4/23/2021,2323430,1.78365602
United States,332915072,8/28/2020,5931972,1.781827409
Mexico,130262224,4/22/2021,2319519,1.780653615
United Kingdom,68207112,11/9/2020,1214298,1.780309948
Mexico,130262224,4/21/2021,2315811,1.777807049
Mexico,130262224,4/20/2021,2311172,1.774245771
India,1393409024,5/15/2021,24684076,1.771488169
Mexico,130262224,4/19/2021,2306910,1.770973909
Mexico,130262224,4/18/2021,2305602,1.76996978
Mexico,130262224,4/17/2021,2304096,1.768813651
United States,332915072,8/27/2020,5885563,1.767887217
Mexico,130262224,4/16/2021,2299939,1.765622396
Mexico,130262224,4/15/2021,2295435,1.762164755
Mexico,130262224,4/14/2021,2291246,1.758948934
Mexico,130262224,4/13/2021,2286352,1.755191897
United States,332915072,8/26/2020,5835019,1.752704966
Mexico,130262224,4/12/2021,2281840,1.751728114
Mexico,130262224,4/11/2021,2280213,1.750479095
India,1393409024,5/14/2021,24372908,1.74915675
Mexico,130262224,4/10/2021,2278420,1.749102641
United Kingdom,68207112,11/8/2020,1192940,1.748996498
Mexico,130262224,4/9/2021,2272064,1.744223252
Mexico,130262224,4/8/2021,2267019,1.740350295
United States,332915072,8/25/2020,5793038,1.740094843
Mexico,130262224,4/7/2021,2261879,1.736404408
Mexico,130262224,4/6/2021,2256509,1.732281955
Mexico,130262224,4/5/2021,2251705,1.728594009
Mexico,130262224,4/4/2021,2250458,1.727636709
United States,332915072,8/24/2020,5750370,1.727278361
Mexico,130262224,4/3/2021,2249195,1.726667126
India,1393409024,5/13/2021,24046808,1.725753715
Mexico,130262224,4/2/2021,2247357,1.725256126
Mexico,130262224,4/1/2021,2244268,1.722884756
United Kingdom,68207112,11/7/2020,1172352,1.718811962
Mexico,130262224,3/31/2021,2238887,1.718753858
United States,332915072,8/23/2020,5716556,1.717121416
Mexico,130262224,3/30/2021,2232910,1.714165421
Mexico,130262224,3/29/2021,2227843,1.710275575
Mexico,130262224,3/28/2021,2226550,1.709282961
Mexico,130262224,3/27/2021,2224904,1.708019356
United States,332915072,8/22/2020,5684629,1.707531283
Mexico,130262224,3/26/2021,2219845,1.704135652
India,1393409024,5/12/2021,23703664,1.701127493
Mexico,130262224,3/25/2021,2214542,1.700064633
Mexico,130262224,3/24/2021,2208755,1.695622055
United States,332915072,8/21/2020,5638829,1.693774021
Mexico,130262224,3/23/2021,2203041,1.691235519
Mexico,130262224,3/22/2021,2197160,1.686720779
Mexico,130262224,3/21/2021,2195772,1.685655236
Mexico,130262224,3/20/2021,2193639,1.68401777
United Kingdom,68207112,11/6/2020,1147376,1.68219408
Mexico,130262224,3/19/2021,2187910,1.679619718
United States,332915072,8/20/2020,5591262,1.679485992
